20/07/2019 - 11:37:57 PM	Derp(Joining/Connecting) connected from the server
20/07/2019 - 11:38:07 PM	Dio(Joining/Connecting) connected from the server
20/07/2019 - 11:38:52 PM	RICARDO(Joining/Connecting) connected from the server
20/07/2019 - 11:39:20 PM	Zookie 〈メイド〉(Joining/Connecting) connected from the server
20/07/2019 - 11:39:24 PM	Dio(Robber) changed his team from 'Citizen' to 'Robber'
20/07/2019 - 11:39:32 PM	(͠≖ ͜ʖ͠≖) (DC)(Joining/Connecting) connected from the server
20/07/2019 - 11:40:02 PM	William(Citizen) said 'if u say kachow one more time im gonna cut your ass cheeks off'
20/07/2019 - 11:40:08 PM	William(Citizen) said 'lol'
20/07/2019 - 11:40:22 PM	William(Citizen) said 'we need an intervention'
20/07/2019 - 11:40:23 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:25 PM	BexGasm(Citizen) said '// will'
20/07/2019 - 11:40:30 PM	BexGasm(Citizen) said '// my fps is smooth for the first time'
20/07/2019 - 11:40:30 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:36 PM	BexGasm(Citizen) said '// will its a fucking miracle will'
20/07/2019 - 11:40:36 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:37 PM	William(Citizen) said 'from now on u need to say gucci gang'
20/07/2019 - 11:40:38 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:38 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:40 PM	William(Citizen) said 'ok no wait'
20/07/2019 - 11:40:40 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:41 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:42 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:42 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:43 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:43 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:44 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:44 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:44 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:45 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:45 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:45 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:45 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:45 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:46 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:46 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:46 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:46 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:47 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:47 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:48 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:48 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:49 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:49 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:49 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:50 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:40:53 PM	BexGasm(Citizen) used ULX command ' noclip'
20/07/2019 - 11:41:06 PM	William(Citizen) entered 'gm_giveswep'
20/07/2019 - 11:41:08 PM	Dio(Robber) entered 'FSpectate'
20/07/2019 - 11:41:09 PM	(͠≖ ͜ʖ͠≖) (DC)(Robber) changed his team from 'Citizen' to 'Robber'
20/07/2019 - 11:41:21 PM	William(Citizen) used ULX command ' removeuserid STEAM_0:1:63382511'
20/07/2019 - 11:41:22 PM	Dio(Robber) said '/ooc oh ya can you become cop will???'
20/07/2019 - 11:41:30 PM	BexGasm(Citizen) said '// bruhhh'
20/07/2019 - 11:41:34 PM	BexGasm(Citizen) said '// will img onna criii'
20/07/2019 - 11:41:38 PM	BexGasm(Citizen) said '// wryyyyyyy'
20/07/2019 - 11:41:40 PM	BexGasm(Citizen) said '// willlll'
