19/07/2019 - 02:07:17 PM	Derp(Joining/Connecting) connected from the server
19/07/2019 - 02:07:58 PM	RICARDO(Joining/Connecting) connected from the server
19/07/2019 - 02:07:58 PM	(づ｡◕‿‿◕｡)づ(Joining/Connecting) connected from the server
19/07/2019 - 02:08:10 PM	UG | M A S T E R(Joining/Connecting) connected from the server
19/07/2019 - 02:09:07 PM	UG | M A S T E R(Citizen) said 'Hello'
19/07/2019 - 02:09:09 PM	William(Citizen) said 'try not to do that when actually roleplaying because people might not understand u'
19/07/2019 - 02:09:28 PM	UG | M A S T E R(Citizen) said 'Probably'
19/07/2019 - 02:09:37 PM	William(Citizen) said 'lmao'
19/07/2019 - 02:09:43 PM	UG | M A S T E R(Citizen) said '/pm Will So, the oil rush works'
19/07/2019 - 02:09:49 PM	William(Citizen) said 'that guy won twice and now hes going at it again'
19/07/2019 - 02:10:04 PM	RICARDO(Citizen) used ULX command ' noclip'
19/07/2019 - 02:10:07 PM	RICARDO(Citizen) used ULX command ' noclip'
19/07/2019 - 02:10:12 PM	William(Citizen) said 'ill get pvault and city worker later '
19/07/2019 - 02:10:13 PM	Blumbing(Monkey Man) changed his team from 'Citizen' to 'Monkey Man'
19/07/2019 - 02:10:15 PM	RICARDO(Citizen) used ULX command ' noclip'
19/07/2019 - 02:10:17 PM	RICARDO(Citizen) used ULX command ' noclip'
19/07/2019 - 02:10:18 PM	UG | M A S T E R(Citizen) said 'Okay'
19/07/2019 - 02:10:20 PM	RICARDO(The God Ricardo) changed his team from 'Citizen' to 'The God Ricardo'
19/07/2019 - 02:10:23 PM	William(Citizen) said 'today of course but later'
19/07/2019 - 02:10:35 PM	UG | M A S T E R(Citizen) said 'I'm currently editing somethings.'
19/07/2019 - 02:10:40 PM	William(Citizen) said 'um'
19/07/2019 - 02:10:56 PM	William(Citizen) said 'i guess but not right now because that would break the F4 menu'
19/07/2019 - 02:11:03 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:03 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:04 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:05 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:09 PM	RICARDO(The God Ricardo) used 'camera'
19/07/2019 - 02:11:18 PM	Blumbing(Monkey Man) said '!unbox'
19/07/2019 - 02:11:22 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:24 PM	William(Citizen) said '!unbox'
19/07/2019 - 02:11:25 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:25 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:27 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:11:34 PM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
19/07/2019 - 02:11:37 PM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
19/07/2019 - 02:11:38 PM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
19/07/2019 - 02:11:40 PM	RICARDO(The God Ricardo) entered 'AdvDupe2_InitReceiveFile'
19/07/2019 - 02:11:53 PM	RICARDO(The God Ricardo) used 'advdupe2'
19/07/2019 - 02:11:53 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01a.mdl'
19/07/2019 - 02:11:53 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:53 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_phx/construct/metal_plate4x4.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_lab/blastdoor001c.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_phx/construct/metal_plate2x4.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01b.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01b.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_phx/construct/metal_plate4x4.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence01a.mdl'
19/07/2019 - 02:11:54 PM	RICARDO(The God Ricardo) spawned a 'models/props_c17/fence03a.mdl'
19/07/2019 - 02:12:18 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:21 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:32 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:33 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:34 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:34 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:36 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:37 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:12:50 PM	William(Citizen) said 'if u would have won that i would have permabanned u'
19/07/2019 - 02:12:54 PM	RICARDO(The God Ricardo) used 'textscreen'
19/07/2019 - 02:12:55 PM	RICARDO(The God Ricardo) used 'textscreen'
19/07/2019 - 02:13:10 PM	William(Citizen) said 'i literally have no idea what u just said'
19/07/2019 - 02:13:22 PM	Blumbing(Monkey Man) said 'would you like me to do the lower money ones'
19/07/2019 - 02:13:32 PM	William(Citizen) said 'idc man do whatever u want'
19/07/2019 - 02:13:36 PM	William(Citizen) said 'just dont give away money to people'
19/07/2019 - 02:13:41 PM	RICARDO(The God Ricardo) used 'textscreen'
19/07/2019 - 02:13:57 PM	William(Citizen) said 'borderlands'
19/07/2019 - 02:14:04 PM	William(Citizen) said 'what is this'
19/07/2019 - 02:14:22 PM	William(Citizen) said 'jesus christ'
19/07/2019 - 02:14:34 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:14:34 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:15:02 PM	William(Citizen) said 'im gonna be adding pvault and city worker today instead of next week'
19/07/2019 - 02:15:13 PM	William(Citizen) said 'i just wanna rob some banks'
19/07/2019 - 02:15:19 PM	William(Citizen) said 'ye'
19/07/2019 - 02:15:22 PM	RICARDO(The God Ricardo) entered 'gm_giveswep'
19/07/2019 - 02:15:38 PM	William(Citizen) said 'the butterfly knife also breaks?'
19/07/2019 - 02:15:46 PM	William(Citizen) said 'oh'
19/07/2019 - 02:15:49 PM	William(Citizen) said 'yeah sure'
19/07/2019 - 02:15:59 PM	William(Citizen) said 'cant rn tho that would break f4'
19/07/2019 - 02:16:02 PM	William(Citizen) said 'but ill do it soon'
19/07/2019 - 02:16:23 PM	Blumbing(Monkey Man) said '// when is the next restart?'
19/07/2019 - 02:16:26 PM	William(Citizen) said 'ill give u a glock'
19/07/2019 - 02:16:28 PM	William(Citizen) said 'glocks are pretty good'
19/07/2019 - 02:16:36 PM	UG | M A S T E R(Citizen) said '/officer'
19/07/2019 - 02:16:38 PM	UG | M A S T E R(Police Officer) changed his team from 'Citizen' to 'Police Officer'
19/07/2019 - 02:16:38 PM	William(Citizen) said 'ye'
19/07/2019 - 02:16:58 PM	RICARDO(The God Ricardo) entered 'gm_giveswep'
19/07/2019 - 02:17:05 PM	UG | M A S T E R(Police Officer) said '/goto will'
19/07/2019 - 02:17:13 PM	William(Citizen) said 'i gotta go afk for a bit'
19/07/2019 - 02:17:42 PM	UG | M A S T E R(Police Officer) said '/pm Will Can you put all the jobs that are in the category others into actual categories?'
19/07/2019 - 02:17:51 PM	Blumbing(Monkey Man) said '/pm ric where are you'
19/07/2019 - 02:18:10 PM	William(Citizen) said '/pm ug well i left them in other because they are very odd jobs'
19/07/2019 - 02:18:15 PM	William(Citizen) said '/pm ug ill change the fuel job tho'
19/07/2019 - 02:18:15 PM	RICARDO(The God Ricardo) said '/pm blum In my base'
19/07/2019 - 02:18:23 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 5 damage using fas2_glock20
19/07/2019 - 02:18:25 PM	Dio(Joining/Connecting) connected from the server
19/07/2019 - 02:18:27 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:18:28 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:18:30 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:18:30 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:18:31 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:18:32 PM	William(Citizen) said '/pm ug ill make a production category for weed,meth, lean, and fuel'
19/07/2019 - 02:18:38 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:18:42 PM	[KILL] RICARDO(The God Ricardo) killed UG | M A S T E R(Police Officer) with 40 damage using csgo_butterfly_slaughter
19/07/2019 - 02:18:45 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:18:48 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:18:52 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 20 damage using fas2_glock20
19/07/2019 - 02:18:52 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 5 damage using fas2_glock20
19/07/2019 - 02:18:53 PM	[KILL] UG | M A S T E R(Police Officer) killed RICARDO(The God Ricardo) with 65 damage using csgo_bowie_marblefade
19/07/2019 - 02:18:59 PM	RICARDO(The God Ricardo) said '!goto ug'
19/07/2019 - 02:18:59 PM	RICARDO(The God Ricardo) used ULX command ' goto ug'
19/07/2019 - 02:19:02 PM	RICARDO(The God Ricardo) said '!goto ug'
19/07/2019 - 02:19:02 PM	RICARDO(The God Ricardo) used ULX command ' goto ug'
19/07/2019 - 02:19:03 PM	[HURT] The world hurt Dio(Citizen) with 45 damage using fall damage
19/07/2019 - 02:19:06 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 13 damage using fas2_sr25
19/07/2019 - 02:19:07 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 13 damage using fas2_sr25
19/07/2019 - 02:19:15 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 65 damage using csgo_bowie_marblefade
19/07/2019 - 02:19:18 PM	Dio(Dio Brando) changed his team from 'Citizen' to 'Dio Brando'
19/07/2019 - 02:19:22 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 13 damage using fas2_sr25
19/07/2019 - 02:19:30 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 13 damage using fas2_sr25
19/07/2019 - 02:19:30 PM	[KILL] RICARDO(The God Ricardo) killed UG | M A S T E R(Police Officer) with 50 damage using fas2_sr25
19/07/2019 - 02:19:32 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:19:33 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:19:38 PM	[KILL] RICARDO(The God Ricardo) killed UG | M A S T E R(Police Officer) with 100 damage using fas2_sr25
19/07/2019 - 02:19:39 PM	UG | M A S T E R(Police Officer) said 'cheater'
19/07/2019 - 02:19:42 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:19:43 PM	UG | M A S T E R(Police Officer) said 'cheater'
19/07/2019 - 02:19:45 PM	UG | M A S T E R(Police Officer) said 'Knvies'
19/07/2019 - 02:19:48 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:19:48 PM	RICARDO(The God Ricardo) entered 'gm_giveswep'
19/07/2019 - 02:19:51 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:19:53 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 25 damage using csgo_bowie_marblefade
19/07/2019 - 02:19:54 PM	[KILL] UG | M A S T E R(Police Officer) killed RICARDO(The God Ricardo) with 90 damage using csgo_bowie_marblefade
19/07/2019 - 02:19:59 PM	RICARDO(The God Ricardo) said '!goto ug'
19/07/2019 - 02:19:59 PM	RICARDO(The God Ricardo) used ULX command ' goto ug'
19/07/2019 - 02:20:00 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:20:02 PM	RICARDO(The God Ricardo) said '!goto ug'
19/07/2019 - 02:20:02 PM	RICARDO(The God Ricardo) used ULX command ' goto ug'
19/07/2019 - 02:20:03 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:20:04 PM	RICARDO(The God Ricardo) entered 'gm_giveswep'
19/07/2019 - 02:20:20 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:20:28 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:20:29 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:20:31 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:20:31 PM	[KILL] The world killed UG | M A S T E R(Police Officer) with 36 damage using fall damage
19/07/2019 - 02:20:33 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:20:33 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:20:33 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:20:35 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:20:52 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 65 damage using csgo_bowie_marblefade
19/07/2019 - 02:20:54 PM	[KILL] UG | M A S T E R(Police Officer) killed RICARDO(The God Ricardo) with 65 damage using csgo_bowie_marblefade
19/07/2019 - 02:21:01 PM	RICARDO(The God Ricardo) said '!goto ug'
19/07/2019 - 02:21:01 PM	RICARDO(The God Ricardo) used ULX command ' goto ug'
19/07/2019 - 02:21:02 PM	RICARDO(The God Ricardo) entered 'gm_giveswep'
19/07/2019 - 02:21:05 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:07 PM	[KILL] RICARDO(The God Ricardo) killed UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:09 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:21:10 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:21:15 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:21:15 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:17 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:21:31 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 25 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:32 PM	[KILL] RICARDO(The God Ricardo) killed UG | M A S T E R(Police Officer) with 40 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:35 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:21:35 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 90 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:35 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:21:41 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:41 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:43 PM	[KILL] UG | M A S T E R(Police Officer) killed RICARDO(The God Ricardo) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:44 PM	Blumbing(Monkey Man) said '!unbox'
19/07/2019 - 02:21:47 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:21:47 PM	RICARDO(The God Ricardo) said '!goto ug'
19/07/2019 - 02:21:47 PM	RICARDO(The God Ricardo) used ULX command ' goto ug'
19/07/2019 - 02:21:49 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 40 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:50 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 25 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:51 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 90 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:52 PM	[KILL] UG | M A S T E R(Police Officer) killed RICARDO(The God Ricardo) with 25 damage using csgo_butterfly_slaughter
19/07/2019 - 02:21:55 PM	RICARDO(The God Ricardo) entered 'gm_giveswep'
19/07/2019 - 02:21:57 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:21:57 PM	RICARDO(The God Ricardo) used ULX command ' noclip'
19/07/2019 - 02:21:59 PM	[KILL] RICARDO(The God Ricardo) killed UG | M A S T E R(Police Officer) with 180 damage using csgo_butterfly_slaughter
19/07/2019 - 02:22:01 PM	UG | M A S T E R(Police Officer) said '/goto ric'
19/07/2019 - 02:22:02 PM	[HURT] RICARDO(The God Ricardo) hurt UG | M A S T E R(Police Officer) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:22:02 PM	UG | M A S T E R(Police Officer) entered 'gm_giveswep'
19/07/2019 - 02:22:03 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 65 damage using csgo_butterfly_slaughter
19/07/2019 - 02:22:08 PM	[HURT] UG | M A S T E R(Police Officer) hurt RICARDO(The God Ricardo) with 25 damage using csgo_butterfly_slaughter
